Request_id,Pickup_point,Driver_id,Status,Request_date,Request_time,Drop_date,Drop_time
4091,Airport,220,Trip Completed,14-07-2016,3:00:20 AM,14-07-2016,3:36:42 AM
4092,City,227,Cancelled,14-07-2016,2:55:40 AM,NA,NA
4093,City,119,Trip Completed,14-07-2016,3:06:29 AM,14-07-2016,4:03:44 AM
4094,City,182,Trip Completed,14-07-2016,3:09:17 AM,14-07-2016,3:44:55 AM
4095,Airport,NA,No Cars Available,14-07-2016,3:10:03 AM,NA,NA
4096,City,NA,No Cars Available,14-07-2016,3:13:22 AM,NA,NA
4097,City,84,Trip Completed,14-07-2016,3:15:23 AM,14-07-2016,4:05:22 AM
4098,City,145,Trip Completed,14-07-2016,3:11:51 AM,14-07-2016,3:59:55 AM
4099,City,NA,No Cars Available,14-07-2016,3:22:45 AM,NA,NA
4100,Airport,NA,No Cars Available,14-07-2016,3:30:27 AM,NA,NA
4101,City,NA,No Cars Available,14-07-2016,3:31:37 AM,NA,NA
4102,Airport,NA,No Cars Available,14-07-2016,3:38:51 AM,NA,NA
4103,Airport,NA,No Cars Available,14-07-2016,3:39:43 AM,NA,NA
4104,Airport,NA,No Cars Available,14-07-2016,3:38:21 AM,NA,NA
4105,City,7,Trip Completed,14-07-2016,3:39:38 AM,14-07-2016,4:39:04 AM
4106,City,NA,No Cars Available,14-07-2016,3:45:15 AM,NA,NA
4107,City,NA,No Cars Available,14-07-2016,3:51:51 AM,NA,NA
4108,City,68,Trip Completed,14-07-2016,3:56:10 AM,14-07-2016,4:38:59 AM
4109,City,NA,No Cars Available,14-07-2016,4:02:26 AM,NA,NA
4110,Airport,NA,No Cars Available,14-07-2016,3:58:07 AM,NA,NA
4111,City,NA,No Cars Available,14-07-2016,4:06:34 AM,NA,NA
4112,Airport,NA,No Cars Available,14-07-2016,4:03:52 AM,NA,NA
4113,City,NA,No Cars Available,14-07-2016,4:00:13 AM,NA,NA
4114,City,273,Trip Completed,14-07-2016,4:04:43 AM,14-07-2016,4:42:17 AM
4115,City,NA,No Cars Available,14-07-2016,4:11:42 AM,NA,NA
4116,Airport,NA,No Cars Available,14-07-2016,4:13:48 AM,NA,NA
4117,City,9,Trip Completed,14-07-2016,4:21:42 AM,14-07-2016,5:07:07 AM
4118,Airport,35,Trip Completed,14-07-2016,4:28:35 AM,14-07-2016,5:26:48 AM
4119,City,59,Trip Completed,14-07-2016,4:22:12 AM,14-07-2016,5:42:08 AM
4120,City,NA,No Cars Available,14-07-2016,4:27:49 AM,NA,NA
4121,Airport,298,Trip Completed,14-07-2016,4:29:45 AM,14-07-2016,5:07:30 AM
4122,Airport,233,Trip Completed,14-07-2016,4:30:34 AM,14-07-2016,5:24:45 AM
4123,City,NA,No Cars Available,14-07-2016,4:38:53 AM,NA,NA
4124,City,NA,No Cars Available,14-07-2016,4:41:36 AM,NA,NA
4125,City,16,Trip Completed,14-07-2016,4:37:11 AM,14-07-2016,5:46:29 AM
4126,City,188,Trip Completed,14-07-2016,4:40:41 AM,14-07-2016,5:53:29 AM
4127,City,NA,No Cars Available,14-07-2016,4:46:22 AM,NA,NA
4128,City,177,Cancelled,14-07-2016,4:42:38 AM,NA,NA
4129,City,229,Cancelled,14-07-2016,4:42:23 AM,NA,NA
4130,City,277,Cancelled,14-07-2016,4:41:54 AM,NA,NA
4131,City,NA,No Cars Available,14-07-2016,4:41:23 AM,NA,NA
4132,City,NA,No Cars Available,14-07-2016,4:46:47 AM,NA,NA
4133,City,37,Cancelled,14-07-2016,4:45:57 AM,NA,NA
4134,City,182,Cancelled,14-07-2016,4:45:23 AM,NA,NA
4135,Airport,NA,No Cars Available,14-07-2016,4:49:00 AM,NA,NA
4136,City,173,Trip Completed,14-07-2016,4:46:17 AM,14-07-2016,5:21:42 AM
4137,City,254,Cancelled,14-07-2016,4:48:41 AM,NA,NA
4138,City,NA,No Cars Available,14-07-2016,4:49:41 AM,NA,NA
4139,City,NA,No Cars Available,14-07-2016,4:48:44 AM,NA,NA
4140,City,24,Trip Completed,14-07-2016,4:48:09 AM,14-07-2016,6:05:01 AM
4141,City,232,Cancelled,14-07-2016,4:46:40 AM,NA,NA
4142,City,NA,No Cars Available,14-07-2016,4:50:32 AM,NA,NA
4143,Airport,141,Trip Completed,14-07-2016,4:51:04 AM,14-07-2016,5:40:46 AM
4144,City,266,Cancelled,14-07-2016,4:50:45 AM,NA,NA
4145,City,194,Cancelled,14-07-2016,4:56:49 AM,NA,NA
4146,City,34,Cancelled,14-07-2016,4:52:26 AM,NA,NA
4147,Airport,297,Trip Completed,14-07-2016,4:54:07 AM,14-07-2016,6:00:11 AM
4148,City,52,Cancelled,14-07-2016,4:57:22 AM,NA,NA
4149,City,NA,No Cars Available,14-07-2016,4:59:37 AM,NA,NA
4150,City,107,Trip Completed,14-07-2016,4:51:03 AM,14-07-2016,5:50:07 AM
4151,City,148,Trip Completed,14-07-2016,4:58:39 AM,14-07-2016,6:08:38 AM
4152,City,NA,No Cars Available,14-07-2016,4:55:34 AM,NA,NA
4153,City,166,Cancelled,14-07-2016,4:59:16 AM,NA,NA
4154,City,211,Cancelled,14-07-2016,5:07:00 AM,NA,NA
4155,City,92,Cancelled,14-07-2016,5:06:35 AM,NA,NA
4156,City,142,Trip Completed,14-07-2016,5:07:48 AM,14-07-2016,6:06:59 AM
4157,Airport,194,Trip Completed,14-07-2016,5:04:53 AM,14-07-2016,5:32:44 AM
4158,City,299,Cancelled,14-07-2016,5:03:10 AM,NA,NA
4159,Airport,NA,No Cars Available,14-07-2016,5:05:36 AM,NA,NA
4160,City,213,Cancelled,14-07-2016,5:05:12 AM,NA,NA
4161,City,237,Cancelled,14-07-2016,5:06:13 AM,NA,NA
4162,City,76,Trip Completed,14-07-2016,5:06:45 AM,14-07-2016,6:16:57 AM
4163,Airport,132,Cancelled,14-07-2016,5:08:28 AM,NA,NA
4164,City,299,Cancelled,14-07-2016,5:06:40 AM,NA,NA
4165,City,58,Cancelled,14-07-2016,5:07:32 AM,NA,NA
4166,City,78,Cancelled,14-07-2016,5:10:41 AM,NA,NA
4167,City,93,Cancelled,14-07-2016,5:13:45 AM,NA,NA
4168,City,164,Cancelled,14-07-2016,5:05:31 AM,NA,NA
4169,City,261,Cancelled,14-07-2016,5:12:56 AM,NA,NA
4170,City,247,Cancelled,14-07-2016,5:09:42 AM,NA,NA
4171,City,249,Cancelled,14-07-2016,5:11:39 AM,NA,NA
4172,City,NA,No Cars Available,14-07-2016,5:17:05 AM,NA,NA
4173,City,96,Cancelled,14-07-2016,5:08:03 AM,NA,NA
4174,City,8,Cancelled,14-07-2016,5:19:59 AM,NA,NA
4175,City,33,Trip Completed,14-07-2016,5:11:15 AM,14-07-2016,6:15:24 AM
4176,Airport,106,Trip Completed,14-07-2016,5:18:01 AM,14-07-2016,6:01:38 AM
4177,City,236,Trip Completed,14-07-2016,5:17:09 AM,14-07-2016,6:26:11 AM
4178,City,10,Cancelled,14-07-2016,5:22:51 AM,NA,NA
4179,City,81,Cancelled,14-07-2016,5:27:26 AM,NA,NA
4180,Airport,200,Trip Completed,14-07-2016,5:18:07 AM,14-07-2016,5:52:03 AM
4181,City,NA,No Cars Available,14-07-2016,5:25:50 AM,NA,NA
4182,Airport,51,Trip Completed,14-07-2016,5:24:02 AM,14-07-2016,6:24:49 AM
4183,City,140,Cancelled,14-07-2016,5:20:42 AM,NA,NA
4184,City,147,Cancelled,14-07-2016,5:19:07 AM,NA,NA
4185,City,204,Cancelled,14-07-2016,5:16:42 AM,NA,NA
4186,City,108,Cancelled,14-07-2016,5:24:34 AM,NA,NA
4187,City,114,Cancelled,14-07-2016,5:27:38 AM,NA,NA
4188,City,73,Trip Completed,14-07-2016,5:29:47 AM,14-07-2016,5:59:54 AM
4189,City,96,Cancelled,14-07-2016,5:25:55 AM,NA,NA
4190,City,NA,No Cars Available,14-07-2016,5:21:22 AM,NA,NA
4191,City,NA,No Cars Available,14-07-2016,5:32:02 AM,NA,NA
4192,City,149,Cancelled,14-07-2016,5:25:52 AM,NA,NA
4193,City,NA,No Cars Available,14-07-2016,5:25:23 AM,NA,NA
4194,Airport,81,Trip Completed,14-07-2016,5:27:03 AM,14-07-2016,6:13:22 AM
4195,City,85,Cancelled,14-07-2016,5:28:28 AM,NA,NA
4196,City,155,Trip Completed,14-07-2016,5:29:40 AM,14-07-2016,6:36:39 AM
4197,City,177,Cancelled,14-07-2016,5:27:13 AM,NA,NA
4198,Airport,13,Trip Completed,14-07-2016,5:32:14 AM,14-07-2016,6:45:32 AM
4199,City,231,Trip Completed,14-07-2016,5:32:23 AM,14-07-2016,6:29:10 AM
4200,City,NA,No Cars Available,14-07-2016,5:32:43 AM,NA,NA
4201,City,162,Cancelled,14-07-2016,5:32:02 AM,NA,NA
4202,City,256,Cancelled,14-07-2016,5:37:41 AM,NA,NA
4203,City,257,Cancelled,14-07-2016,5:36:28 AM,NA,NA
4204,City,43,Trip Completed,14-07-2016,5:36:10 AM,14-07-2016,6:23:14 AM
4205,City,210,Trip Completed,14-07-2016,5:35:58 AM,14-07-2016,6:38:23 AM
4206,City,184,Cancelled,14-07-2016,5:34:56 AM,NA,NA
4207,City,275,Cancelled,14-07-2016,5:30:56 AM,NA,NA
4208,City,NA,No Cars Available,14-07-2016,5:39:05 AM,NA,NA
4209,City,37,Trip Completed,14-07-2016,5:37:01 AM,14-07-2016,6:42:12 AM
4210,City,128,Trip Completed,14-07-2016,5:38:07 AM,14-07-2016,6:44:04 AM
4211,City,225,Cancelled,14-07-2016,5:37:33 AM,NA,NA
4212,City,228,Trip Completed,14-07-2016,5:33:45 AM,14-07-2016,6:12:49 AM
4213,City,290,Cancelled,14-07-2016,5:39:02 AM,NA,NA
4214,City,244,Trip Completed,14-07-2016,5:45:04 AM,14-07-2016,6:12:50 AM
4215,Airport,82,Trip Completed,14-07-2016,5:40:49 AM,14-07-2016,6:38:45 AM
4216,Airport,189,Trip Completed,14-07-2016,5:38:23 AM,14-07-2016,6:36:36 AM
4217,City,NA,No Cars Available,14-07-2016,5:45:53 AM,NA,NA
4218,Airport,38,Trip Completed,14-07-2016,5:38:17 AM,14-07-2016,6:24:48 AM
4219,City,NA,No Cars Available,14-07-2016,5:42:18 AM,NA,NA
4220,City,NA,No Cars Available,14-07-2016,5:43:43 AM,NA,NA
4221,Airport,156,Trip Completed,14-07-2016,5:46:40 AM,14-07-2016,6:35:16 AM
4222,City,227,Cancelled,14-07-2016,5:44:07 AM,NA,NA
4223,City,275,Cancelled,14-07-2016,5:46:02 AM,NA,NA
4224,City,298,Trip Completed,14-07-2016,5:49:16 AM,14-07-2016,6:54:57 AM
4225,City,300,Cancelled,14-07-2016,5:46:06 AM,NA,NA
4226,City,193,Cancelled,14-07-2016,5:46:51 AM,NA,NA
4227,Airport,203,Trip Completed,14-07-2016,5:49:34 AM,14-07-2016,6:53:22 AM
4228,City,NA,No Cars Available,14-07-2016,5:53:49 AM,NA,NA
4229,City,NA,No Cars Available,14-07-2016,5:56:44 AM,NA,NA
4230,City,61,Cancelled,14-07-2016,5:50:10 AM,NA,NA
4231,City,144,Cancelled,14-07-2016,5:56:33 AM,NA,NA
4232,City,259,Cancelled,14-07-2016,5:55:47 AM,NA,NA
4233,Airport,55,Trip Completed,14-07-2016,5:51:41 AM,14-07-2016,6:58:26 AM
4234,City,185,Trip Completed,14-07-2016,5:59:10 AM,14-07-2016,7:01:16 AM
4235,City,181,Cancelled,14-07-2016,5:51:55 AM,NA,NA
4236,City,267,Cancelled,14-07-2016,5:53:18 AM,NA,NA
4237,City,NA,No Cars Available,14-07-2016,5:52:54 AM,NA,NA
4238,City,78,Cancelled,14-07-2016,5:54:41 AM,NA,NA
4239,City,192,Cancelled,14-07-2016,5:56:04 AM,NA,NA
4240,City,NA,No Cars Available,14-07-2016,5:56:28 AM,NA,NA
4241,City,NA,No Cars Available,14-07-2016,6:01:09 AM,NA,NA
4242,City,34,Cancelled,14-07-2016,6:03:16 AM,NA,NA
4243,Airport,41,Trip Completed,14-07-2016,6:02:47 AM,14-07-2016,6:37:57 AM
4244,City,NA,No Cars Available,14-07-2016,6:00:16 AM,NA,NA
4245,City,105,Cancelled,14-07-2016,5:58:24 AM,NA,NA
4246,City,NA,No Cars Available,14-07-2016,5:58:24 AM,NA,NA
4247,City,NA,No Cars Available,14-07-2016,6:03:24 AM,NA,NA
4248,City,246,Cancelled,14-07-2016,6:02:41 AM,NA,NA
4249,City,118,Trip Completed,14-07-2016,6:03:18 AM,14-07-2016,6:57:26 AM
4250,City,229,Trip Completed,14-07-2016,5:58:18 AM,14-07-2016,6:32:28 AM
4251,City,296,Cancelled,14-07-2016,5:55:36 AM,NA,NA
4252,City,178,Trip Completed,14-07-2016,6:05:14 AM,14-07-2016,6:46:37 AM
4253,City,256,Cancelled,14-07-2016,6:02:50 AM,NA,NA
4254,City,205,Trip Completed,14-07-2016,6:06:21 AM,14-07-2016,7:12:50 AM
4255,City,207,Cancelled,14-07-2016,6:08:00 AM,NA,NA
4256,City,NA,No Cars Available,14-07-2016,6:05:59 AM,NA,NA
4257,City,95,Trip Completed,14-07-2016,6:10:44 AM,14-07-2016,7:08:09 AM
4258,City,287,Cancelled,14-07-2016,6:12:03 AM,NA,NA
4259,City,NA,No Cars Available,14-07-2016,6:10:09 AM,NA,NA
4260,Airport,19,Trip Completed,14-07-2016,6:11:51 AM,14-07-2016,6:59:46 AM
4261,City,NA,No Cars Available,14-07-2016,6:12:50 AM,NA,NA
4262,City,NA,No Cars Available,14-07-2016,6:15:24 AM,NA,NA
4263,Airport,70,Trip Completed,14-07-2016,6:10:32 AM,14-07-2016,7:25:59 AM
4264,City,254,Trip Completed,14-07-2016,6:15:08 AM,14-07-2016,6:56:01 AM
4265,City,NA,No Cars Available,14-07-2016,6:12:03 AM,NA,NA
4266,Airport,168,Trip Completed,14-07-2016,6:10:03 AM,14-07-2016,6:56:04 AM
4267,City,NA,No Cars Available,14-07-2016,6:17:08 AM,NA,NA
4269,City,NA,No Cars Available,14-07-2016,6:19:24 AM,NA,NA
4270,Airport,1,Trip Completed,14-07-2016,6:15:32 AM,14-07-2016,7:13:15 AM
4271,City,127,Cancelled,14-07-2016,6:13:47 AM,NA,NA
4272,City,17,Cancelled,14-07-2016,6:23:43 AM,NA,NA
4273,City,23,Trip Completed,14-07-2016,6:17:01 AM,14-07-2016,7:02:28 AM
4274,City,96,Trip Completed,14-07-2016,6:18:59 AM,14-07-2016,7:27:20 AM
4275,City,NA,No Cars Available,14-07-2016,6:22:46 AM,NA,NA
4276,City,39,Trip Completed,14-07-2016,6:22:04 AM,14-07-2016,7:23:02 AM
4277,City,270,Trip Completed,14-07-2016,6:22:48 AM,14-07-2016,7:19:20 AM
4278,City,69,Cancelled,14-07-2016,6:26:10 AM,NA,NA
4279,City,NA,No Cars Available,14-07-2016,6:29:00 AM,NA,NA
4280,City,4,Cancelled,14-07-2016,6:33:09 AM,NA,NA
4281,City,108,Cancelled,14-07-2016,6:23:20 AM,NA,NA
4282,City,NA,No Cars Available,14-07-2016,6:31:08 AM,NA,NA
4283,City,NA,No Cars Available,14-07-2016,6:31:54 AM,NA,NA
4284,Airport,130,Trip Completed,14-07-2016,6:33:45 AM,14-07-2016,7:10:54 AM
4285,City,226,Trip Completed,14-07-2016,6:33:47 AM,14-07-2016,7:45:50 AM
4286,City,47,Trip Completed,14-07-2016,6:35:07 AM,14-07-2016,7:35:54 AM
4287,City,157,Cancelled,14-07-2016,6:33:14 AM,NA,NA
4288,City,251,Trip Completed,14-07-2016,6:35:37 AM,14-07-2016,7:14:24 AM
4289,City,NA,No Cars Available,14-07-2016,6:35:49 AM,NA,NA
4290,City,284,Trip Completed,14-07-2016,6:36:01 AM,14-07-2016,7:36:04 AM
4291,City,NA,No Cars Available,14-07-2016,6:40:00 AM,NA,NA
4292,City,NA,No Cars Available,14-07-2016,6:42:26 AM,NA,NA
4293,City,11,Trip Completed,14-07-2016,6:42:36 AM,14-07-2016,7:12:41 AM
4294,City,84,Cancelled,14-07-2016,6:40:54 AM,NA,NA
4295,City,NA,No Cars Available,14-07-2016,6:42:45 AM,NA,NA
4296,City,5,Cancelled,14-07-2016,6:39:26 AM,NA,NA
4297,City,5,Trip Completed,14-07-2016,6:43:01 AM,14-07-2016,7:49:38 AM
4298,City,77,Cancelled,14-07-2016,6:40:29 AM,NA,NA
4299,City,230,Trip Completed,14-07-2016,6:40:36 AM,14-07-2016,7:36:47 AM
4300,City,78,Trip Completed,14-07-2016,6:46:29 AM,14-07-2016,7:59:18 AM
4301,City,86,Cancelled,14-07-2016,6:46:41 AM,NA,NA
4302,City,103,Cancelled,14-07-2016,6:48:59 AM,NA,NA
4303,City,225,Trip Completed,14-07-2016,6:44:29 AM,14-07-2016,7:41:36 AM
4304,City,209,Cancelled,14-07-2016,6:50:42 AM,NA,NA
4305,City,235,Trip Completed,14-07-2016,6:46:32 AM,14-07-2016,7:58:29 AM
4306,City,NA,No Cars Available,14-07-2016,6:49:36 AM,NA,NA
4307,City,NA,No Cars Available,14-07-2016,6:56:08 AM,NA,NA
4308,City,157,Cancelled,14-07-2016,6:48:59 AM,NA,NA
4309,Airport,NA,No Cars Available,14-07-2016,6:50:07 AM,NA,NA
4310,City,177,Trip Completed,14-07-2016,6:48:51 AM,14-07-2016,7:42:31 AM
4311,City,212,Cancelled,14-07-2016,6:52:50 AM,NA,NA
4312,City,45,Cancelled,14-07-2016,6:49:09 AM,NA,NA
4313,City,114,Trip Completed,14-07-2016,6:49:43 AM,14-07-2016,7:44:15 AM
4314,City,133,Cancelled,14-07-2016,6:51:11 AM,NA,NA
4315,City,151,Trip Completed,14-07-2016,6:46:52 AM,14-07-2016,7:33:32 AM
4316,City,234,Trip Completed,14-07-2016,6:54:05 AM,14-07-2016,8:07:31 AM
4317,City,NA,No Cars Available,14-07-2016,6:51:18 AM,NA,NA
4318,City,NA,No Cars Available,14-07-2016,6:51:23 AM,NA,NA
4319,Airport,85,Trip Completed,14-07-2016,6:54:47 AM,14-07-2016,8:09:53 AM
4320,City,NA,No Cars Available,14-07-2016,7:02:37 AM,NA,NA
4321,City,44,Trip Completed,14-07-2016,6:56:17 AM,14-07-2016,7:47:58 AM
4322,Airport,77,Trip Completed,14-07-2016,7:04:32 AM,14-07-2016,7:30:47 AM
4323,City,190,Cancelled,14-07-2016,7:00:12 AM,NA,NA
4324,City,NA,No Cars Available,14-07-2016,7:04:11 AM,NA,NA
4325,City,243,Trip Completed,14-07-2016,7:10:09 AM,14-07-2016,8:08:59 AM
4326,City,22,Cancelled,14-07-2016,7:08:58 AM,NA,NA
4327,City,139,Cancelled,14-07-2016,7:07:05 AM,NA,NA
4328,City,56,Cancelled,14-07-2016,7:07:46 AM,NA,NA
4329,City,64,Cancelled,14-07-2016,7:08:40 AM,NA,NA
4330,City,262,Cancelled,14-07-2016,7:13:49 AM,NA,NA
4331,City,202,Cancelled,14-07-2016,7:10:46 AM,NA,NA
4332,City,221,Trip Completed,14-07-2016,7:10:55 AM,14-07-2016,8:06:45 AM
4333,City,NA,No Cars Available,14-07-2016,7:13:05 AM,NA,NA
4334,City,NA,No Cars Available,14-07-2016,7:18:15 AM,NA,NA
4335,City,8,Cancelled,14-07-2016,7:13:52 AM,NA,NA
4336,City,166,Trip Completed,14-07-2016,7:14:05 AM,14-07-2016,8:34:21 AM
4337,City,266,Trip Completed,14-07-2016,7:10:55 AM,14-07-2016,7:42:17 AM
4338,City,295,Cancelled,14-07-2016,7:20:59 AM,NA,NA
4339,City,119,Trip Completed,14-07-2016,7:13:49 AM,14-07-2016,7:50:21 AM
4340,City,218,Trip Completed,14-07-2016,7:13:44 AM,14-07-2016,8:07:17 AM
4341,City,281,Trip Completed,14-07-2016,7:14:10 AM,14-07-2016,8:26:03 AM
4342,City,108,Trip Completed,14-07-2016,7:17:09 AM,14-07-2016,8:15:45 AM
4343,Airport,170,Trip Completed,14-07-2016,7:17:34 AM,14-07-2016,8:07:51 AM
4344,City,NA,No Cars Available,14-07-2016,7:15:56 AM,NA,NA
4345,City,139,Cancelled,14-07-2016,7:22:16 AM,NA,NA
4346,City,190,Cancelled,14-07-2016,7:21:06 AM,NA,NA
4347,City,NA,No Cars Available,14-07-2016,7:18:44 AM,NA,NA
4348,City,NA,No Cars Available,14-07-2016,7:23:46 AM,NA,NA
4349,City,224,Cancelled,14-07-2016,7:18:19 AM,NA,NA
4350,City,10,Trip Completed,14-07-2016,7:24:43 AM,14-07-2016,8:22:09 AM
4351,Airport,255,Trip Completed,14-07-2016,7:24:48 AM,14-07-2016,8:17:53 AM
4352,City,NA,No Cars Available,14-07-2016,7:21:03 AM,NA,NA
4353,City,NA,No Cars Available,14-07-2016,7:24:00 AM,NA,NA
4354,City,288,Cancelled,14-07-2016,7:26:35 AM,NA,NA
4355,City,90,Trip Completed,14-07-2016,7:19:07 AM,14-07-2016,7:59:34 AM
4356,City,54,Cancelled,14-07-2016,7:23:36 AM,NA,NA
4357,City,59,Cancelled,14-07-2016,7:31:35 AM,NA,NA
4358,Airport,115,Trip Completed,14-07-2016,7:25:12 AM,14-07-2016,8:08:40 AM
4359,City,98,Trip Completed,14-07-2016,7:27:05 AM,14-07-2016,8:03:57 AM
4360,City,67,Cancelled,14-07-2016,7:30:30 AM,NA,NA
4361,City,107,Trip Completed,14-07-2016,7:29:29 AM,14-07-2016,8:28:35 AM
4362,City,NA,No Cars Available,14-07-2016,7:30:16 AM,NA,NA
4363,City,45,Cancelled,14-07-2016,7:29:23 AM,NA,NA
4364,Airport,49,Trip Completed,14-07-2016,7:26:46 AM,14-07-2016,8:07:07 AM
4365,City,138,Cancelled,14-07-2016,7:28:41 AM,NA,NA
4366,City,152,Cancelled,14-07-2016,7:29:14 AM,NA,NA
4367,City,NA,No Cars Available,14-07-2016,7:35:22 AM,NA,NA
4368,City,68,Trip Completed,14-07-2016,7:38:59 AM,14-07-2016,8:11:28 AM
4369,City,79,Trip Completed,14-07-2016,7:37:30 AM,14-07-2016,8:18:10 AM
4370,City,100,Trip Completed,14-07-2016,7:36:53 AM,14-07-2016,8:16:29 AM
4371,City,161,Trip Completed,14-07-2016,7:34:57 AM,14-07-2016,8:24:33 AM
4372,City,220,Trip Completed,14-07-2016,7:32:52 AM,14-07-2016,8:49:55 AM
4373,City,NA,No Cars Available,14-07-2016,7:39:56 AM,NA,NA
4374,City,120,Cancelled,14-07-2016,7:35:39 AM,NA,NA
4375,City,183,Trip Completed,14-07-2016,7:38:26 AM,14-07-2016,8:42:05 AM
4376,City,245,Cancelled,14-07-2016,7:41:41 AM,NA,NA
4377,City,257,Trip Completed,14-07-2016,7:46:59 AM,14-07-2016,8:10:56 AM
4378,City,268,Trip Completed,14-07-2016,7:36:48 AM,14-07-2016,8:22:15 AM
4379,City,236,Cancelled,14-07-2016,7:43:57 AM,NA,NA
4380,City,229,Cancelled,14-07-2016,7:47:21 AM,NA,NA
4381,City,114,Cancelled,14-07-2016,7:45:41 AM,NA,NA
4382,City,NA,No Cars Available,14-07-2016,7:48:04 AM,NA,NA
4383,City,3,Cancelled,14-07-2016,7:48:31 AM,NA,NA
4384,City,64,Trip Completed,14-07-2016,7:49:20 AM,14-07-2016,8:54:46 AM
4385,City,162,Trip Completed,14-07-2016,7:51:59 AM,14-07-2016,8:24:08 AM
4386,City,165,Cancelled,14-07-2016,7:48:25 AM,NA,NA
4387,City,184,Cancelled,14-07-2016,7:54:18 AM,NA,NA
4388,Airport,185,Trip Completed,14-07-2016,7:50:14 AM,14-07-2016,8:48:46 AM
4389,City,285,Cancelled,14-07-2016,7:56:57 AM,NA,NA
4390,City,38,Cancelled,14-07-2016,8:01:16 AM,NA,NA
4391,City,88,Trip Completed,14-07-2016,7:52:04 AM,14-07-2016,9:02:00 AM
4392,City,240,Cancelled,14-07-2016,7:56:17 AM,NA,NA
4393,City,NA,No Cars Available,14-07-2016,7:54:34 AM,NA,NA
4394,City,NA,No Cars Available,14-07-2016,8:00:33 AM,NA,NA
4395,City,19,Trip Completed,14-07-2016,8:00:15 AM,14-07-2016,8:54:39 AM
4396,City,129,Cancelled,14-07-2016,7:55:58 AM,NA,NA
4397,City,163,Trip Completed,14-07-2016,7:56:05 AM,14-07-2016,8:57:30 AM
4398,City,70,Trip Completed,14-07-2016,8:03:25 AM,14-07-2016,9:01:47 AM
4399,City,175,Cancelled,14-07-2016,8:02:44 AM,NA,NA
4400,Airport,284,Trip Completed,14-07-2016,8:01:59 AM,14-07-2016,8:44:13 AM
4401,City,57,Cancelled,14-07-2016,8:03:39 AM,NA,NA
4402,City,136,Trip Completed,14-07-2016,8:04:44 AM,14-07-2016,9:10:17 AM
4403,City,171,Cancelled,14-07-2016,8:01:10 AM,NA,NA
4404,City,212,Cancelled,14-07-2016,7:55:00 AM,NA,NA
4405,City,NA,No Cars Available,14-07-2016,8:01:13 AM,NA,NA
4406,City,171,Cancelled,14-07-2016,8:02:38 AM,NA,NA
4407,City,NA,No Cars Available,14-07-2016,8:08:27 AM,NA,NA
4408,City,135,Trip Completed,14-07-2016,8:02:46 AM,14-07-2016,8:40:21 AM
4409,City,271,Trip Completed,14-07-2016,8:10:55 AM,14-07-2016,9:17:44 AM
4410,City,172,Cancelled,14-07-2016,8:06:48 AM,NA,NA
4411,Airport,174,Trip Completed,14-07-2016,8:09:40 AM,14-07-2016,8:52:11 AM
4412,City,NA,No Cars Available,14-07-2016,8:11:45 AM,NA,NA
4413,City,197,Cancelled,14-07-2016,8:07:44 AM,NA,NA
4414,Airport,214,Trip Completed,14-07-2016,8:08:15 AM,14-07-2016,8:57:44 AM
4415,City,218,Cancelled,14-07-2016,8:11:36 AM,NA,NA
4416,City,50,Trip Completed,14-07-2016,8:12:46 AM,14-07-2016,9:08:19 AM
4417,City,170,Trip Completed,14-07-2016,8:13:37 AM,14-07-2016,9:07:38 AM
4418,City,32,Cancelled,14-07-2016,8:18:30 AM,NA,NA
4419,City,37,Cancelled,14-07-2016,8:17:14 AM,NA,NA
4420,City,197,Cancelled,14-07-2016,8:13:50 AM,NA,NA
4421,City,276,Trip Completed,14-07-2016,8:16:58 AM,14-07-2016,9:20:40 AM
4422,Airport,30,Trip Completed,14-07-2016,8:13:15 AM,14-07-2016,9:13:10 AM
4423,City,105,Cancelled,14-07-2016,8:18:46 AM,NA,NA
4424,City,NA,No Cars Available,14-07-2016,8:17:26 AM,NA,NA
4425,City,133,Trip Completed,14-07-2016,8:24:55 AM,14-07-2016,8:58:52 AM
4426,City,112,Trip Completed,14-07-2016,8:21:49 AM,14-07-2016,9:08:49 AM
4427,City,144,Cancelled,14-07-2016,8:22:53 AM,NA,NA
4428,City,223,Trip Completed,14-07-2016,8:18:15 AM,14-07-2016,9:19:54 AM
4429,City,NA,No Cars Available,14-07-2016,8:25:23 AM,NA,NA
4430,City,131,Trip Completed,14-07-2016,8:21:08 AM,14-07-2016,8:58:13 AM
4431,City,150,Cancelled,14-07-2016,8:23:45 AM,NA,NA
4432,City,NA,No Cars Available,14-07-2016,8:24:31 AM,NA,NA
4433,Airport,21,Trip Completed,14-07-2016,8:26:32 AM,14-07-2016,9:12:02 AM
4434,City,229,Cancelled,14-07-2016,8:27:11 AM,NA,NA
4435,City,292,Cancelled,14-07-2016,8:25:24 AM,NA,NA
4436,City,NA,No Cars Available,14-07-2016,8:24:27 AM,NA,NA
4437,City,NA,No Cars Available,14-07-2016,8:24:18 AM,NA,NA
4438,Airport,186,Trip Completed,14-07-2016,8:27:23 AM,14-07-2016,9:12:29 AM
4439,City,251,Cancelled,14-07-2016,8:27:51 AM,NA,NA
4440,Airport,27,Trip Completed,14-07-2016,8:26:29 AM,14-07-2016,9:00:36 AM
